703.5,975.796875,688.5,326.796875
627.5,972.796875,615.5,332.796875
559.5,972.796875,544.5,335.796875
488.5,975.796875,471.5,339.796875
419.5,977.796875,401.5,341.796875
349.5,977.796875,328.5,348.796875
278.5,983.796875,255.5,347.796875
209.5,980.796875,184.5,350.796875
138.5,988.796875,113.5,353.796875
71.5,987.796875,44.5,359.796875
43.5,358.796875,685.5,327.796875
46.5,428.796875,687.5,399.796875
54.5,498.796875,689.5,471.796875
51.5,570.796875,690.5,544.796875
61.5,638.796875,688.5,618.796875
64.5,711.796875,695.5,689.796875
65.5,779.796875,696.5,762.796875
68.5,847.796875,697.5,831.796875
70.5,915.796875,700.5,903.796875
71.5,987.796875,703.5,973.796875
