1320.5,191.796875,563.5,-1.203125
1197.25,418.3984375,1319.75,438.3984375
594.25,579.8984375,1195.75,419.3984375
851.75,595.8984375,594.25,579.8984375
4.75,574.8984375,739.25,617.3984375
1183.25,508.8984375,1283.25,520.3984375
896.25,566.8984375,1183.25,508.8984375
1319.25,514.8984375,738.75,617.3984375
1061.75,610.8984375,1057.75,560.3984375
1185.75,594.8984375,1061.75,610.8984375
1180.25,538.8984375,1185.75,594.8984375
1210.75,542.3984375,1180.25,538.8984375
1087.25,562.8984375,1210.75,542.3984375
1057.75,560.3984375,1087.25,562.8984375
