240.625,599.69921875,460.21875,615.2998046875
1.625,585.44921875,239.59375,599.9248046875
917.4375,619.724609375,1082.1875,604.224609375
916.8125,619.599609375,913.9375,560.099609375
951.5625,553.974609375,1109.375,535.44921875
895.875,553.19921875,1279.625,503.94921875
465.625,615.69921875,895.125,553.69921875
300.1875,559.349609375,1190.5625,368.349609375
306.5,559.796875,629.5,590.796875
463.09375,640.7998046875,463.71875,616.0498046875
1081.5,601.796875,1076.5,529.796875
704.65625,553.1748046875,804.5,565.796875
704.65625,552.4248046875,1101.46875,490.4873046875
1103.90625,490.4248046875,1217.5,510.796875
1191.625,368.69921875,1277.5,388.796875
