1014.5,182.796875,1318.5,242.796875
447.5,459.796875,2.25,420.8984375
515.25,408.8984375,983.25,329.8984375
656.25,425.3984375,515.75,409.3984375
1133.25,351.3984375,983.25,329.3984375
971.25,376.8984375,1318.75,324.8984375
827.125,412.19921875,1019.625,383.44921875
778.875,406.94921875,827.375,412.19921875
970.875,377.69921875,1019.375,383.69921875
970.625,376.69921875,778.625,406.69921875
971.875,467.94921875,970.625,376.69921875
779.875,490.19921875,971.875,467.94921875
779.125,405.69921875,779.875,490.19921875
224.125,494.44921875,777.875,406.69921875
224.375,494.44921875,223.625,516.19921875
2.625,477.44921875,224.125,493.69921875
