615.5,1048.0,620.0,446.0
554.0,444.5,548.0,1047.0
480.0,1044.0,486.5,447.0
421.0,447.5,414.5,1039.5
348.5,1036.5,356.5,448.5
295.0,452.0,286.0,1030.0
223.0,1027.25,233.5,452.5
171.0,452.75,161.75,1023.25
548.0,1048.5,99.5,1019.0
680.5,1046.5,549.5,1048.0
547.0,978.0,678.5,979.5
286.0,964.0,546.0,977.5
100.5,957.0,286.0,963.5
288.0,898.5,103.5,892.5
481.0,907.5,288.0,898.0
681.5,911.5,481.5,907.5
104.0,829.5,679.5,845.0
680.5,779.0,105.5,766.0
106.5,705.5,548.5,710.0
681.5,645.5,109.0,641.5
617.0,579.0,682.0,580.0
106.5,579.5,617.5,579.0
683.0,514.0,552.5,512.0
110.5,453.5,553.0,444.5
