641.0,247.59375,623.0,897.59375
547.0,893.59375,565.0,239.59375
495.0,239.59375,475.0,893.59375
403.0,891.59375,421.0,243.59375
343.0,249.59375,329.0,889.59375
261.0,881.59375,273.0,247.59375
201.0,255.59375,193.0,879.59375
125.0,883.59375,131.0,263.59375
705.0,323.59375,69.0,329.59375
65.0,395.59375,695.0,395.59375
65.0,459.59375,693.0,469.59375
63.0,535.59375,687.0,545.59375
693.0,611.59375,61.0,611.59375
65.0,675.59375,689.0,687.59375
689.0,759.59375,65.0,747.59375
55.0,809.59375,683.0,831.59375
57.0,879.59375,67.0,257.59375
683.0,905.59375,709.0,257.59375
55.0,879.59375,683.0,905.59375
