1265.125,1.44921875,1278.625,9.94921875
811.5,-0.203125,1279.875,211.69921875
916.4375,601.724609375,1028.5625,585.099609375
1010.4375,634.224609375,1037.4375,634.974609375
339.375,627.94921875,567.59375,647.4248046875
0.375,603.69921875,338.375,628.19921875
1079.5625,465.599609375,1279.6875,512.224609375
457.3125,606.474609375,1079.6875,466.349609375
458.25,607.8984375,694.25,628.3984375
569.03125,665.3623046875,569.59375,648.3623046875
1009.25,634.3984375,1004.75,582.8984375
893.75,648.8984375,1009.75,634.3984375
892.25,646.8984375,889.75,600.3984375
741.75,602.8984375,809.75,610.3984375
1021.75,552.8984375,1100.75,566.3984375
740.25,602.3984375,1021.25,553.3984375
569.75,647.3984375,1278.8125,542.349609375
