line_1277104458Image000046.png, LINESTRING, 1.441392097913166, 366.53753172226783, 56.21429181861292, 387.56489879770675
line_1277104458Image000046.png, LINESTRING, 58.92750047350826, 385.3604167656043, 1.610967638844123, 361.11111441247715
line_1277104458Image000046.png, LINESTRING, 919.5682091847239, 1.3043520697654003, 287.3357316417041, 372.72868000108605
line_1277104458Image000046.png, LINESTRING, 834.1978304091415, 2.006891332179066, 275.47237181703736, 370.22260592709574
line_1277105697Image000069.png, LINESTRING, 90.74641272140087, 369.0110666196201, 2.7388253336439163, 321.90327088094523
line_1277105697Image000069.png, LINESTRING, 13.694126668219468, 320.8077407474877, 96.95441681099373, 367.9155364861626
line_1277105697Image000069.png, LINESTRING, 280.5378586970382, 353.4872170919718, 689.8074407843965, 6.709002518681018
line_1277105697Image000069.png, LINESTRING, 651.1022526785341, -0.3446809172464782, 272.2914094871761, 351.5841903512344
line_image.000365.png, LINESTRING, 679.2466219360542, 536.2076683762372, 665.3798319176104, 563.187618520818
line_image.000365.png, LINESTRING, 707.5831058867873, 536.9612982685439, 679.2466219360542, 536.2076683762372
line_image.000365.png, LINESTRING, 690.0988923852711, 563.3383444992794, 707.4323799083259, 537.1120242470053
line_image.000365.png, LINESTRING, 665.2291059391491, 563.3383444992794, 690.0988923852711, 563.3383444992794
line_image.000365.png, LINESTRING, 616.6953408745958, 536.3583943546985, 613.5300953269076, 564.2427003700475
line_image.000365.png, LINESTRING, 645.4840027607129, 537.4134762039279, 616.3938889176732, 536.2076683762372
line_image.000365.png, LINESTRING, 637.1940739453388, 565.1470562408156, 645.7854547176355, 537.8656541393119
line_image.000365.png, LINESTRING, 613.8315472838302, 564.5441523269701, 636.7418960099548, 564.9963302623541
line_image.000365.png, LINESTRING, 460.23173711145256, 537.3401147047778, 431.209395729463, 536.4865164288369
line_image.000365.png, LINESTRING, 478.1573009062109, 562.9480629830039, 460.23173711145256, 537.6246474634247
line_image.000365.png, LINESTRING, 452.8338853866317, 563.2325957416508, 477.87276814756393, 562.9480629830039
line_image.000365.png, LINESTRING, 430.35579745352214, 536.7710491874839, 451.9802871106908, 563.2325957416508
line_image.000365.png, LINESTRING, 396.2118664158873, 534.7793198769551, 370.6039181376612, 535.0638526356021
line_image.000365.png, LINESTRING, 424.665142280583, 561.2408664311222, 397.34999745047514, 535.0638526356021
line_image.000365.png, LINESTRING, 402.7561198647673, 561.5253991897691, 424.38060952193604, 561.2408664311222
line_image.000365.png, LINESTRING, 369.75031986172036, 535.0638526356021, 402.1870543474734, 561.5253991897691
line_image.000365.png, LINESTRING, 334.1837250308507, 532.5030578077796, 308.0067112353307, 531.6494595318386
line_image.000365.png, LINESTRING, 371.4575164136021, 558.3955388446526, 333.61465951355683, 532.5030578077796
line_image.000365.png, LINESTRING, 350.1175595150803, 558.3955388446526, 370.88845089630814, 558.6800716032996
line_image.000365.png, LINESTRING, 308.0067112353307, 531.9339922904855, 348.9794284804925, 558.1110060860057
line_image.000365.png, LINESTRING, 196.1853370870767, 522.828944013783, 251.10015950593936, 550.1440888438908
line_image.000365.png, LINESTRING, 268.7411905420507, 548.7214250506561, 250.5310939886454, 549.5750233265969
line_image.000365.png, LINESTRING, 219.51702329612712, 523.11347677243, 219.23249053748017, 523.11347677243, 268.7411905420507, 549.005957809303
line_image.000365.png, LINESTRING, 195.90080432842973, 522.5444112551361, 218.3788922615393, 523.11347677243
